DT,NDVI,P,ET,LST
2017-04-30,0.423,38.6673,38.8962,31.2846
2017-05-10,0.4447,34.7757,37.9711,28.7312
2017-05-20,0.4651,40.9848,34.0686,26.4203
2017-05-31,0.4809,34.1918,37.8138,25.9147
2017-06-10,0.49,19.4215,38.0789,26.401999999999997
2017-06-20,0.4777,14.6383,35.295,27.2054
2017-06-30,0.4603,37.7348,33.7258,24.7138
2017-07-10,0.4426,50.4806,29.5221,22.709
2017-07-20,0.4399,57.1544,30.0493,21.892
2017-07-31,0.4449,41.1008,32.64,22.8898
2017-08-10,0.4567,54.5026,32.9817,23.4272
2017-08-20,0.4652,34.3355,33.5241,22.767
2017-08-31,0.4607,83.6263,32.6986,22.9868
2017-09-10,0.4886,54.615,30.0558,21.3279
2017-09-20,0.506,69.0111,32.6289,23.2678
2017-09-30,0.5382,52.7004,32.9692,21.7706
2017-10-10,0.5671,21.9219,32.8781,23.6493
2017-10-20,0.5678,37.6821,35.2173,24.0459
2017-10-31,0.5655,40.7081,36.7296,23.8627
2017-11-10,0.5542,13.3834,33.135,24.4163
2017-11-20,0.5397,5.6979999999999995,35.8562,26.8278
2017-11-30,0.5189,5.8424,35.8442,26.8565
2017-12-10,0.496,2.5148,37.811,29.9048
2017-12-20,0.4624,2.2163,37.842,31.3426
2017-12-31,0.4306,2.9501,43.3233,33.6425
2018-01-10,0.4027,4.4894,37.3381,31.6516
2018-01-20,0.3799,3.3406,40.8723,33.9322
2018-01-31,0.366,4.1534,48.8092,35.7433
2018-02-10,0.3557,7.8375,47.0006,36.0568
2018-02-20,0.3512,29.6687,43.2465,35.9569
2018-02-28,0.3565,30.2033,28.4141,30.3113
2018-03-10,0.3745,44.0961,34.8271,30.8842
2018-03-20,0.3968,40.1153,34.2302,28.9438
2018-03-31,0.4177,17.4753,48.8057,30.4462
2018-04-10,0.4259,98.4685,31.2652,29.188000000000002
2018-04-20,0.4421,97.4357,29.595,24.846
2018-04-30,0.4723,57.6073,33.0826,26.0867
2018-05-10,0.4975,16.2579,38.6299,26.9372
2018-05-20,0.5157,32.6882,39.4105,28.4376
2018-05-31,0.5073,44.6712,34.1517,23.5007
2018-06-10,0.4846,44.5913,30.98,22.3084
2018-06-20,0.46399999999999997,50.3082,30.7448,21.4295
2018-06-30,0.4354,50.7024,30.5145,21.7146
2018-07-10,0.4327,30.0842,30.4094,21.9273
2018-07-20,0.4412,36.4176,28.7435,22.3359
2018-07-31,0.47100000000000003,20.1815,35.9976,22.9614
2018-08-10,0.5111,42.7084,34.8006,25.0921
2018-08-20,0.5343,36.6453,29.8768,23.0412
2018-08-31,0.5517,81.8198,35.0414,20.7445
2018-09-10,0.5770000000000001,21.5019,37.0264,23.8494
2018-09-20,0.5923,37.7187,34.2271,23.4167
2018-09-30,0.5982,38.1371,36.3275,24.4792
2018-10-10,0.5818,21.498,38.6171,24.5332
2018-10-20,0.5563,29.1623,34.0035,26.465999999999998
2018-10-31,0.5332,24.6909,38.2482,23.7044
2018-11-10,0.5122,24.4961,37.373000000000005,25.3901
2018-11-20,0.5065,22.3789,32.8797,23.9053
2018-11-30,0.515,16.1013,36.2001,27.0314
2018-12-10,0.5141,3.301,35.9353,27.5842
2018-12-20,0.5002,2.1969,38.5818,28.9789
2018-12-31,0.48,3.1874,42.2874,29.8758
2019-01-10,0.4534,4.0644,43.3542,31.8744
2019-01-20,0.4233,3.9135,45.6447,34.8658
2019-01-31,0.3955,4.5628,52.7046,36.4301
2019-02-10,0.3743,5.9522,50.3186,36.5011
2019-02-20,0.3634,9.5845,49.7673,36.0392
2019-02-28,0.3628,8.9186,40.7388,37.0834
2019-03-10,0.3665,19.2109,46.3859,36.2761
2019-03-20,0.3698,9.1658,54.8864,38.0943
2019-03-31,0.3744,13.6056,58.9907,38.8895
